"Povpreène meseène plaèe po: STATISTIÈNA REGIJA, SKD DEJAVNOST, MESEC,"
"PLAÈE , MERITVE"

" ";" ";" ";"Neto plaèa";" ";" "
" ";" ";" ";"Plaèa za obdobje [EUR]";"Plaèa za plaèano uro za obdobje [EUR]";"Povpreèje mesecev tekoèega leta / povpreèje istih mesecev prejšnjega leta"
"SLOVENIJA"
" ";"SKD Dejavnost"
" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";"2005";696.48;4.18;106.00
" ";" ";"2006";691.36;4.10;99.30
" ";" ";"2007";726.35;4.16;105.10
" ";" ";"2008";798.80;4.61;110.00
" ";" ";"2009";853.53;4.97;106.90
" ";" ";"2010";843.70;5.07;98.80
" ";" ";"2011";867.66;5.21;102.80
" ";" ";"2012";903.55;5.35;104.10
" ";" ";"2013";884.93;5.12;97.90
" ";" ";"2014";900.44;5.23;101.80
" ";" ";"2015";883.89;5.21;98.20
" ";" ";"2016";877.18;5.19;98.60
" ";"I GOSTINSTVO"
" ";" ";"2005";556.46;3.35;105.70
" ";" ";"2006";589.89;3.48;106.00
" ";" ";"2007";611.18;3.58;103.60
" ";" ";"2008";652.70;3.83;106.80
" ";" ";"2009";662.51;3.98;101.50
" ";" ";"2010";692.08;4.29;104.50
" ";" ";"2011";776.83;4.81;112.20
" ";" ";"2012";746.65;4.51;96.10
" ";" ";"2013";752.91;4.43;100.80
" ";" ";"2014";747.64;4.46;99.30
" ";" ";"2015";760.92;4.64;101.80
" ";" ";"2016";760.81;4.70;102.00
" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";"2005";828.44;4.96;101.90
" ";" ";"2006";875.76;5.03;105.70
" ";" ";"2007";953.27;5.36;108.90
" ";" ";"2008";1024.57;5.78;107.50
" ";" ";"2009";1071.41;6.20;104.60
" ";" ";"2010";1052.63;6.38;98.20
" ";" ";"2011";1079.95;6.54;102.60
" ";" ";"2012";1111.46;6.54;102.90
" ";" ";"2013";1124.26;6.40;101.20
" ";" ";"2014";1123.11;6.44;99.90
" ";" ";"2015";1099.02;6.48;97.90
" ";" ";"2016";1102.19;6.58;99.60
" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";"2005";895.20;5.47;102.30
" ";" ";"2006";923.56;5.41;103.20
" ";" ";"2007";1047.17;5.81;113.40
" ";" ";"2008";1114.62;6.28;106.40
" ";" ";"2009";1194.87;7.00;107.20
" ";" ";"2010";1166.77;7.17;97.60
" ";" ";"2011";1257.90;7.72;107.80
" ";" ";"2012";1252.62;7.36;99.60
" ";" ";"2013";1234.91;7.00;98.60
" ";" ";"2014";1234.03;7.03;99.90
" ";" ";"2015";1343.70;7.99;108.90
" ";" ";"2016";1264.81;7.62;101.60
" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";"2005";753.61;4.46;101.00
" ";" ";"2006";784.43;4.59;104.10
" ";" ";"2007";797.83;4.66;101.70
" ";" ";"2008";917.65;5.20;115.00
" ";" ";"2009";988.52;5.75;107.70
" ";" ";"2010";924.20;5.63;93.50
" ";" ";"2011";1047.19;6.30;113.30
" ";" ";"2012";1059.96;6.28;101.20
" ";" ";"2013";1074.70;6.24;101.40
" ";" ";"2014";1091.71;6.31;101.60
" ";" ";"2015";1044.00;6.20;95.60
" ";" ";"2016";1061.88;6.35;100.80
" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";"2005";700.22;4.17;102.40
" ";" ";"2006";759.82;4.47;108.50
" ";" ";"2007";821.30;4.74;108.10
" ";" ";"2008";883.39;5.12;107.60
" ";" ";"2009";924.81;5.55;104.70
" ";" ";"2010";939.57;5.77;101.60
" ";" ";"2011";956.17;5.91;101.80
" ";" ";"2012";946.27;5.69;99.00
" ";" ";"2013";946.53;5.58;100.00
" ";" ";"2014";922.90;5.38;97.50
" ";" ";"2015";941.85;5.73;102.10
" ";" ";"2016";948.21;5.81;102.10
" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";"2005";475.34;2.86;106.10
" ";" ";"2006";492.35;2.92;103.60
" ";" ";"2007";513.03;2.96;104.20
" ";" ";"2008";556.64;3.21;108.50
" ";" ";"2009";614.73;3.68;110.40
" ";" ";"2010";656.39;4.00;106.80
" ";" ";"2011";669.51;4.10;102.00
" ";" ";"2012";680.38;4.09;101.60
" ";" ";"2013";677.29;3.92;99.50
" ";" ";"2014";676.41;3.94;99.90
" ";" ";"2015";656.16;3.99;97.00
" ";" ";"2016";666.91;4.10;99.80
" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";"2005";809.50;4.92;102.90
" ";" ";"2006";853.21;4.96;105.40
" ";" ";"2007";904.00;5.07;106.00
" ";" ";"2008";924.27;5.21;102.20
" ";" ";"2009";1052.91;6.18;113.90
" ";" ";"2010";1065.70;6.53;101.20
" ";" ";"2011";1074.71;6.61;100.80
" ";" ";"2012";1094.96;6.43;101.90
" ";" ";"2013";1090.54;6.12;99.60
" ";" ";"2014";1085.27;6.08;99.50
" ";" ";"2015";1092.12;6.35;100.60
" ";" ";"2016";1089.71;6.42;99.70
" ";"P IZOBRAŽEVANJE"
" ";" ";"2005";832.76;5.11;105.60
" ";" ";"2006";884.20;5.33;106.20
" ";" ";"2007";959.05;5.62;108.50
" ";" ";"2008";995.52;5.85;103.80
" ";" ";"2009";1087.29;6.52;109.20
" ";" ";"2010";1079.55;6.78;99.30
" ";" ";"2011";1097.45;6.87;101.70
" ";" ";"2012";1101.36;6.62;100.40
" ";" ";"2013";1060.47;6.13;96.30
" ";" ";"2014";1053.13;6.07;99.30
" ";" ";"2015";1068.64;6.42;101.50
" ";" ";"2016";1051.44;6.39;100.40
" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";"2005";788.07;4.57;103.20
" ";" ";"2006";832.17;4.76;105.60
" ";" ";"2007";878.81;5.05;105.60
" ";" ";"2008";927.63;5.28;105.60
" ";" ";"2009";1101.56;6.32;118.70
" ";" ";"2010";1094.37;6.40;99.30
" ";" ";"2011";1079.67;6.30;98.70
" ";" ";"2012";1079.73;6.21;100.00
" ";" ";"2013";1045.88;5.98;96.90
" ";" ";"2014";1097.54;6.22;104.90
" ";" ";"2015";1056.14;6.09;96.20
" ";" ";"2016";1060.00;6.12;100.00
" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";"2005";805.19;4.76;108.30
" ";" ";"2006";810.28;4.84;100.60
" ";" ";"2007";835.74;5.04;103.10
" ";" ";"2008";872.82;5.17;104.40
" ";" ";"2009";975.08;5.84;111.70
" ";" ";"2010";983.37;6.13;100.90
" ";" ";"2011";964.37;6.00;98.10
" ";" ";"2012";983.13;5.92;101.90
" ";" ";"2013";935.55;5.49;95.20
" ";" ";"2014";953.28;5.56;101.90
" ";" ";"2015";955.01;5.84;100.20
" ";" ";"2016";928.91;5.70;100.10
" ";"S DRUGE DEJAVNOSTI"
" ";" ";"2005";569.48;3.52;102.10
" ";" ";"2006";651.85;3.90;114.50
" ";" ";"2007";662.25;3.91;101.60
" ";" ";"2008";692.01;4.13;104.50
" ";" ";"2009";717.72;4.40;103.70
" ";" ";"2010";727.30;4.65;101.30
" ";" ";"2011";774.72;5.03;106.50
" ";" ";"2012";776.55;4.85;100.20
" ";" ";"2013";768.62;4.79;99.00
" ";" ";"2014";798.66;4.93;103.90
" ";" ";"2015";755.83;4.85;94.60
" ";" ";"2016";777.63;4.98;97.20
"Zasavska"
" ";"SKD Dejavnost"
" ";" ";"2005";680.08;4.04;107.00
" ";" ";"2006";717.93;4.14;105.60
" ";" ";"2007";769.95;4.29;107.20
" ";" ";"2008";815.94;4.59;106.00
" ";" ";"2009";879.73;5.10;107.80
" ";" ";"2010";875.53;5.32;99.50
" ";" ";"2011";925.93;5.67;105.80
" ";" ";"2012";929.00;5.50;100.30
" ";" ";"2013";934.64;5.30;100.60
" ";" ";"2014";938.84;5.35;100.40
" ";" ";"2015";905.61;5.38;96.50
" ";" ";"2016";904.86;5.44;97.30
" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";"2005";-;-;-
" ";" ";"2006";-;-;-
" ";" ";"2007";-;-;-
" ";" ";"2008";-;-;-
" ";" ";"2009";z;z;z
" ";" ";"2010";z;z;z
" ";" ";"2011";z;z;z
" ";" ";"2012";-;-;-
" ";" ";"2013";z;z;z
" ";" ";"2014";692.00;3.99;127.60
" ";" ";"2015";536.00;3.36;77.50
" ";" ";"2016";534.93;3.52;80.90
" ";"B RUDARSTVO"
" ";" ";"2005";832.99;4.85;106.80
" ";" ";"2006";887.28;4.94;106.50
" ";" ";"2007";929.92;4.94;104.80
" ";" ";"2008";1023.81;5.58;110.10
" ";" ";"2009";1088.40;5.96;106.30
" ";" ";"2010";1155.47;6.73;106.20
" ";" ";"2011";1232.41;6.97;106.70
" ";" ";"2012";1253.00;6.91;101.70
" ";" ";"2013";1250.30;6.49;99.80
" ";" ";"2014";z;z;z
" ";" ";"2015";1153.45;6.79;99.10
" ";" ";"2016";1184.03;7.03;95.70
" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";"2005";591.80;3.54;108.10
" ";" ";"2006";633.12;3.62;107.00
" ";" ";"2007";687.61;3.76;108.60
" ";" ";"2008";712.94;3.99;103.70
" ";" ";"2009";730.80;4.24;102.50
" ";" ";"2010";708.69;4.35;97.00
" ";" ";"2011";797.67;4.92;112.60
" ";" ";"2012";839.50;5.05;105.20
" ";" ";"2013";866.37;4.92;103.20
" ";" ";"2014";883.62;5.04;102.00
" ";" ";"2015";851.92;5.05;96.40
" ";" ";"2016";870.18;5.19;100.00
" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";"2005";896.96;5.04;114.60
" ";" ";"2006";1006.02;5.63;112.20
" ";" ";"2007";1086.24;5.92;108.00
" ";" ";"2008";1197.77;6.54;110.30
" ";" ";"2009";1245.55;7.00;104.00
" ";" ";"2010";1327.65;7.83;106.60
" ";" ";"2011";1237.09;7.65;93.20
" ";" ";"2012";1354.30;7.55;109.50
" ";" ";"2013";1445.00;7.68;106.70
" ";" ";"2014";1422.50;7.70;98.40
" ";" ";"2015";1259.87;7.13;88.60
" ";" ";"2016";1234.27;7.17;92.90
" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";"2005";685.76;4.06;112.40
" ";" ";"2006";683.41;3.87;99.70
" ";" ";"2007";740.54;3.95;108.40
" ";" ";"2008";786.75;4.90;106.20
" ";" ";"2009";842.60;4.79;107.10
" ";" ";"2010";859.48;5.20;102.00
" ";" ";"2011";831.98;5.32;96.80
" ";" ";"2012";888.86;5.15;106.80
" ";" ";"2013";937.86;5.27;105.50
" ";" ";"2014";912.26;5.11;97.30
" ";" ";"2015";936.22;5.37;102.60
" ";" ";"2016";920.39;5.34;102.80
" ";"F GRADBENIŠTVO"
" ";" ";"2005";581.99;3.21;115.80
" ";" ";"2006";583.28;3.35;100.20
" ";" ";"2007";617.52;3.44;105.90
" ";" ";"2008";707.90;3.98;114.60
" ";" ";"2009";722.71;4.15;102.10
" ";" ";"2010";725.64;4.24;100.40
" ";" ";"2011";749.24;4.48;103.30
" ";" ";"2012";719.24;4.28;96.00
" ";" ";"2013";703.74;4.11;97.80
" ";" ";"2014";770.16;4.40;109.40
" ";" ";"2015";724.38;4.30;94.10
" ";" ";"2016";756.69;4.49;96.40
" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";"2005";626.64;3.72;107.00
" ";" ";"2006";633.72;3.70;101.10
" ";" ";"2007";682.65;3.88;107.70
" ";" ";"2008";753.53;4.27;110.40
" ";" ";"2009";910.68;5.32;120.90
" ";" ";"2010";867.36;5.27;95.20
" ";" ";"2011";947.69;5.85;109.30
" ";" ";"2012";811.18;4.83;85.60
" ";" ";"2013";813.54;4.65;100.30
" ";" ";"2014";828.21;4.78;101.80
" ";" ";"2015";793.31;4.76;95.80
" ";" ";"2016";781.14;4.77;95.80
" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";"2005";653.62;3.96;103.70
" ";" ";"2006";714.65;4.22;109.30
" ";" ";"2007";803.76;4.62;112.50
" ";" ";"2008";823.82;4.62;102.50
" ";" ";"2009";874.06;5.07;106.10
" ";" ";"2010";806.59;4.90;92.30
" ";" ";"2011";824.21;4.99;102.20
" ";" ";"2012";920.23;5.42;111.60
" ";" ";"2013";997.25;5.59;108.40
" ";" ";"2014";933.48;5.37;93.60
" ";" ";"2015";841.40;4.95;90.10
" ";" ";"2016";846.58;4.99;93.40
" ";"I GOSTINSTVO"
" ";" ";"2005";448.47;2.77;105.30
" ";" ";"2006";575.89;3.46;128.40
" ";" ";"2007";594.17;3.52;103.20
" ";" ";"2008";629.35;3.69;105.90
" ";" ";"2009";514.05;3.28;81.70
" ";" ";"2010";509.42;3.50;99.10
" ";" ";"2011";545.91;3.81;107.20
" ";" ";"2012";545.65;3.63;100.00
" ";" ";"2013";557.20;3.80;102.10
" ";" ";"2014";558.72;3.62;100.30
" ";" ";"2015";503.28;3.49;90.10
" ";" ";"2016";485.48;3.46;84.40
" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";"2005";767.18;4.60;95.30
" ";" ";"2006";819.76;4.76;106.90
" ";" ";"2007";898.66;5.04;109.60
" ";" ";"2008";957.98;5.41;106.60
" ";" ";"2009";1032.86;6.02;107.80
" ";" ";"2010";941.72;5.70;91.20
" ";" ";"2011";950.04;5.80;100.90
" ";" ";"2012";999.52;5.85;105.20
" ";" ";"2013";1017.97;5.70;101.80
" ";" ";"2014";1008.81;5.66;99.10
" ";" ";"2015";1088.55;6.36;107.90
" ";" ";"2016";1055.41;6.23;104.80
" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";"2005";849.58;5.05;104.90
" ";" ";"2006";947.19;5.40;111.50
" ";" ";"2007";1055.73;5.85;111.50
" ";" ";"2008";1069.06;5.91;101.30
" ";" ";"2009";1113.34;6.64;104.10
" ";" ";"2010";1105.68;6.90;99.30
" ";" ";"2011";1206.58;7.52;109.10
" ";" ";"2012";1103.26;6.46;91.40
" ";" ";"2013";1134.22;6.43;102.80
" ";" ";"2014";1176.23;6.50;103.70
" ";" ";"2015";1353.77;8.00;115.10
" ";" ";"2016";1221.05;7.35;104.40
" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";"2005";721.15;4.28;116.10
" ";" ";"2006";705.81;4.08;97.90
" ";" ";"2007";762.82;4.30;108.10
" ";" ";"2008";788.21;4.53;103.30
" ";" ";"2009";846.30;4.93;107.40
" ";" ";"2010";827.25;5.10;97.70
" ";" ";"2011";991.38;5.90;119.80
" ";" ";"2012";1077.61;6.40;108.70
" ";" ";"2013";1242.03;7.13;115.30
" ";" ";"2014";1150.48;6.59;92.60
" ";" ";"2015";1123.28;6.79;97.60
" ";" ";"2016";1158.37;7.00;96.70
" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";"2005";867.63;5.16;111.00
" ";" ";"2006";923.68;5.41;106.50
" ";" ";"2007";967.12;5.43;104.70
" ";" ";"2008";1042.29;5.86;107.80
" ";" ";"2009";1140.61;6.67;109.40
" ";" ";"2010";1116.41;6.85;97.90
" ";" ";"2011";1104.52;6.76;98.90
" ";" ";"2012";1126.98;6.52;102.00
" ";" ";"2013";1126.74;6.44;100.00
" ";" ";"2014";1168.14;6.62;103.70
" ";" ";"2015";1010.94;6.04;86.50
" ";" ";"2016";977.49;5.98;88.70
" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";"2005";466.70;2.89;109.70
" ";" ";"2006";510.02;2.99;109.30
" ";" ";"2007";634.02;3.58;124.30
" ";" ";"2008";711.14;4.00;112.20
" ";" ";"2009";735.87;4.33;103.50
" ";" ";"2010";763.55;4.64;103.80
" ";" ";"2011";727.67;4.55;95.30
" ";" ";"2012";760.38;4.58;104.50
" ";" ";"2013";741.36;4.38;97.50
" ";" ";"2014";715.04;4.35;96.40
" ";" ";"2015";672.86;4.43;94.10
" ";" ";"2016";678.67;4.53;95.80
" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";"2005";790.33;4.84;103.60
" ";" ";"2006";847.08;4.89;107.20
" ";" ";"2007";881.88;4.93;104.10
" ";" ";"2008";919.98;5.13;104.30
" ";" ";"2009";1035.95;6.05;112.60
" ";" ";"2010";1040.51;6.32;100.40
" ";" ";"2011";1084.30;6.60;104.20
" ";" ";"2012";1081.25;6.37;99.70
" ";" ";"2013";1075.53;5.95;99.50
" ";" ";"2014";1058.55;5.86;98.40
" ";" ";"2015";1068.76;6.16;101.00
" ";" ";"2016";1060.54;6.23;99.90
" ";"P IZOBRAŽEVANJE"
" ";" ";"2005";825.81;5.04;106.10
" ";" ";"2006";864.75;5.23;104.70
" ";" ";"2007";930.29;5.58;107.60
" ";" ";"2008";956.09;5.75;102.80
" ";" ";"2009";1040.24;6.36;108.80
" ";" ";"2010";1064.28;6.66;102.30
" ";" ";"2011";1061.90;6.71;99.80
" ";" ";"2012";1062.63;6.40;100.10
" ";" ";"2013";1017.41;5.90;95.70
" ";" ";"2014";1038.45;6.03;102.10
" ";" ";"2015";1023.38;6.27;98.50
" ";" ";"2016";1007.79;6.19;99.00
" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";"2005";787.65;4.68;104.10
" ";" ";"2006";804.70;4.64;102.20
" ";" ";"2007";849.28;4.75;105.50
" ";" ";"2008";904.64;4.92;106.50
" ";" ";"2009";1074.20;5.95;118.70
" ";" ";"2010";1067.12;6.24;99.30
" ";" ";"2011";1052.33;6.17;98.60
" ";" ";"2012";1038.41;5.89;98.70
" ";" ";"2013";1011.55;5.58;97.40
" ";" ";"2014";1007.80;5.56;99.60
" ";" ";"2015";1034.00;5.83;102.60
" ";" ";"2016";1031.53;5.91;101.90
" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";"2005";733.37;4.36;104.30
" ";" ";"2006";775.00;4.52;105.70
" ";" ";"2007";824.49;4.63;106.40
" ";" ";"2008";824.81;4.68;100.00
" ";" ";"2009";898.78;5.26;109.00
" ";" ";"2010";932.78;5.51;103.80
" ";" ";"2011";921.40;5.64;98.80
" ";" ";"2012";928.77;5.50;100.80
" ";" ";"2013";894.39;5.42;96.30
" ";" ";"2014";917.35;5.12;102.60
" ";" ";"2015";853.37;5.33;93.00
" ";" ";"2016";870.71;5.39;96.70
" ";"S DRUGE DEJAVNOSTI"
" ";" ";"2005";658.52;3.92;99.20
" ";" ";"2006";712.00;4.26;108.10
" ";" ";"2007";705.68;4.04;99.10
" ";" ";"2008";754.43;4.46;106.90
" ";" ";"2009";820.14;5.04;108.70
" ";" ";"2010";755.39;5.07;92.10
" ";" ";"2011";849.14;5.62;112.40
" ";" ";"2012";956.24;5.70;112.60
" ";" ";"2013";834.51;4.98;87.30
" ";" ";"2014";832.57;5.03;99.80
" ";" ";"2015";733.36;4.48;88.10
" ";" ";"2016";738.90;4.60;93.60
"Posavska"
" ";"SKD Dejavnost"
" ";" ";"2005";661.10;3.94;105.90
" ";" ";"2006";690.17;4.06;104.40
" ";" ";"2007";755.97;4.28;109.50
" ";" ";"2008";811.57;4.60;107.40
" ";" ";"2009";852.26;4.99;105.00
" ";" ";"2010";849.15;5.18;99.60
" ";" ";"2011";905.56;5.54;106.60
" ";" ";"2012";922.57;5.44;101.90
" ";" ";"2013";929.04;5.29;100.70
" ";" ";"2014";937.80;5.36;100.90
" ";" ";"2015";930.40;5.51;99.20
" ";" ";"2016";938.72;5.62;99.90
" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";"2005";478.40;2.77;94.20
" ";" ";"2006";509.89;3.07;106.60
" ";" ";"2007";574.38;3.22;112.60
" ";" ";"2008";657.98;3.76;114.60
" ";" ";"2009";651.58;3.90;99.00
" ";" ";"2010";673.00;4.10;103.30
" ";" ";"2011";696.75;4.36;103.50
" ";" ";"2012";739.51;4.27;106.10
" ";" ";"2013";775.51;4.41;104.90
" ";" ";"2014";768.78;4.33;99.10
" ";" ";"2015";769.71;4.49;100.10
" ";" ";"2016";778.32;4.62;101.80
" ";"B RUDARSTVO"
" ";" ";"2005";780.58;4.64;108.00
" ";" ";"2006";851.72;4.92;109.10
" ";" ";"2007";943.76;5.15;110.80
" ";" ";"2008";1028.51;5.62;109.00
" ";" ";"2009";797.20;5.46;77.50
" ";" ";"2010";886.93;5.49;111.30
" ";" ";"2011";z;z;z
" ";" ";"2012";z;z;z
" ";" ";"2013";z;z;z
" ";" ";"2014";z;z;z
" ";" ";"2015";z;z;z
" ";" ";"2016";z;z;z
" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";"2005";561.69;3.34;106.10
" ";" ";"2006";589.48;3.49;104.90
" ";" ";"2007";655.72;3.64;111.20
" ";" ";"2008";731.13;4.05;111.50
" ";" ";"2009";751.20;4.38;102.70
" ";" ";"2010";755.24;4.60;100.50
" ";" ";"2011";804.01;4.85;106.50
" ";" ";"2012";835.90;4.88;104.00
" ";" ";"2013";855.87;4.79;102.40
" ";" ";"2014";898.18;5.08;104.90
" ";" ";"2015";878.65;5.10;97.80
" ";" ";"2016";880.78;5.16;99.70
" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";"2005";1063.97;6.32;109.70
" ";" ";"2006";1165.27;6.64;109.50
" ";" ";"2007";1249.10;6.88;107.20
" ";" ";"2008";1339.15;7.38;107.20
" ";" ";"2009";1358.90;7.82;101.50
" ";" ";"2010";1363.98;8.13;100.40
" ";" ";"2011";1431.63;8.49;105.00
" ";" ";"2012";1489.77;8.57;104.10
" ";" ";"2013";1575.05;8.68;105.70
" ";" ";"2014";1605.62;8.77;101.90
" ";" ";"2015";1577.47;9.06;98.20
" ";" ";"2016";1715.30;9.85;99.80
" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";"2005";593.36;3.56;104.60
" ";" ";"2006";589.68;3.47;99.40
" ";" ";"2007";659.42;3.63;111.80
" ";" ";"2008";677.71;3.74;102.80
" ";" ";"2009";712.30;4.14;105.10
" ";" ";"2010";749.20;4.51;105.20
" ";" ";"2011";761.28;4.66;101.60
" ";" ";"2012";766.05;4.48;100.60
" ";" ";"2013";787.94;4.42;102.90
" ";" ";"2014";819.85;4.53;104.00
" ";" ";"2015";827.94;4.83;101.00
" ";" ";"2016";828.80;4.91;99.00
" ";"F GRADBENIŠTVO"
" ";" ";"2005";550.00;3.24;103.50
" ";" ";"2006";587.51;3.42;106.80
" ";" ";"2007";655.45;3.64;111.60
" ";" ";"2008";683.49;3.84;104.30
" ";" ";"2009";611.50;3.50;89.50
" ";" ";"2010";492.08;2.94;80.50
" ";" ";"2011";712.67;4.30;144.80
" ";" ";"2012";740.60;4.32;103.90
" ";" ";"2013";767.88;4.36;103.70
" ";" ";"2014";754.38;4.31;98.20
" ";" ";"2015";705.94;4.23;93.60
" ";" ";"2016";742.31;4.51;101.60
" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";"2005";566.20;3.32;108.80
" ";" ";"2006";574.23;3.38;101.40
" ";" ";"2007";635.36;3.67;110.60
" ";" ";"2008";686.61;3.94;108.10
" ";" ";"2009";716.53;4.20;104.40
" ";" ";"2010";724.11;4.41;101.10
" ";" ";"2011";750.63;4.62;103.70
" ";" ";"2012";785.22;4.66;104.60
" ";" ";"2013";783.48;4.55;99.80
" ";" ";"2014";785.49;4.56;100.30
" ";" ";"2015";779.21;4.69;99.20
" ";" ";"2016";790.63;4.83;100.70
" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";"2005";637.72;3.83;100.60
" ";" ";"2006";677.08;3.94;106.20
" ";" ";"2007";749.38;4.26;110.70
" ";" ";"2008";858.38;4.89;114.50
" ";" ";"2009";861.67;5.08;100.40
" ";" ";"2010";838.42;5.05;97.30
" ";" ";"2011";883.12;5.32;105.30
" ";" ";"2012";906.95;5.33;102.70
" ";" ";"2013";886.08;5.08;97.70
" ";" ";"2014";875.56;5.05;98.80
" ";" ";"2015";891.91;5.29;101.90
" ";" ";"2016";876.92;5.28;99.10
" ";"I GOSTINSTVO"
" ";" ";"2005";556.16;3.40;107.50
" ";" ";"2006";572.58;3.35;103.00
" ";" ";"2007";625.90;3.51;109.30
" ";" ";"2008";665.00;3.76;106.20
" ";" ";"2009";688.49;4.10;103.50
" ";" ";"2010";709.71;4.48;103.10
" ";" ";"2011";718.62;4.56;101.30
" ";" ";"2012";736.87;4.41;102.50
" ";" ";"2013";700.92;4.11;95.10
" ";" ";"2014";695.59;4.15;99.20
" ";" ";"2015";648.25;4.05;93.20
" ";" ";"2016";644.97;4.09;91.50
" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";"2005";716.28;4.19;102.70
" ";" ";"2006";676.96;4.00;94.50
" ";" ";"2007";748.36;4.27;110.50
" ";" ";"2008";768.35;4.47;102.70
" ";" ";"2009";818.99;4.87;106.60
" ";" ";"2010";932.45;5.63;113.90
" ";" ";"2011";1015.80;6.08;108.90
" ";" ";"2012";1052.85;6.08;103.60
" ";" ";"2013";1025.93;5.77;97.40
" ";" ";"2014";1023.81;5.88;99.80
" ";" ";"2015";1049.51;6.31;102.50
" ";" ";"2016";1039.08;6.28;102.40
" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";"2005";881.02;5.36;104.80
" ";" ";"2006";913.48;5.32;103.70
" ";" ";"2007";1062.83;5.85;116.30
" ";" ";"2008";1095.91;6.05;103.10
" ";" ";"2009";1133.55;6.66;103.40
" ";" ";"2010";1149.12;7.06;101.40
" ";" ";"2011";1204.71;7.42;104.80
" ";" ";"2012";1191.56;7.16;98.90
" ";" ";"2013";1227.78;6.96;103.00
" ";" ";"2014";1299.72;7.35;105.90
" ";" ";"2015";1471.83;8.87;113.20
" ";" ";"2016";1395.85;8.52;106.00
" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";"2005";714.18;4.37;115.50
" ";" ";"2006";686.48;3.93;96.10
" ";" ";"2007";713.98;4.13;104.00
" ";" ";"2008";727.93;4.07;102.00
" ";" ";"2009";850.93;5.04;116.90
" ";" ";"2010";885.73;5.27;104.10
" ";" ";"2011";914.95;5.47;103.30
" ";" ";"2012";921.07;5.41;100.70
" ";" ";"2013";874.38;4.88;94.90
" ";" ";"2014";1019.24;5.67;116.60
" ";" ";"2015";1061.92;6.02;104.20
" ";" ";"2016";973.80;5.85;99.80
" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";"2005";767.82;4.66;112.70
" ";" ";"2006";806.42;4.75;105.00
" ";" ";"2007";852.10;4.94;105.70
" ";" ";"2008";926.55;5.30;108.70
" ";" ";"2009";1035.87;6.08;111.80
" ";" ";"2010";1017.20;6.26;98.20
" ";" ";"2011";1076.44;6.68;105.80
" ";" ";"2012";1021.00;6.03;94.80
" ";" ";"2013";998.89;5.72;97.80
" ";" ";"2014";954.03;5.43;95.50
" ";" ";"2015";953.26;5.66;99.90
" ";" ";"2016";965.94;5.78;102.40
